location_name,location,season,K,B,M,Q,nu,N,peak_time,A
Maryland,24,2023/2024,0.5044946772108316,0.2206838020357674,0.7962088742953829,1.486003160905029,0.06641482436180741,9297.627437910054,13.734100000000002,1.0
Maryland,24,2024/2025,0.3651252394430578,0.5701563409205344,20.932380651643157,0.9154738924284546,1.4053370788827704,14911.428971201536,18.212,1.0
Massachusetts,25,2021/2022,0.5976142720568948,0.6007179753243667,32.30784164949383,0.8172425801325979,2.227346585194029,7391.763242103835,29.3689,1.0
Massachusetts,25,2022/2023,0.43890868527772164,0.7141744782737437,12.777936480557118,1.0214509130312435,1.172463669284215,11195.110866236295,10.9999,1.0
Massachusetts,25,2023/2024,0.382715486211493,0.1806872805507349,0.787123128269957,1.5733630815648239,0.08282313064363074,16932.127525710075,15.8,1.0
Massachusetts,25,2024/2025,0.336797066097455,0.5391878536288214,21.068881345946714,0.950949170362405,1.3238453406470374,21993.094888993972,18.6799,1.0
Michigan,26,2021/2022,0.5221845406642118,0.5547797414921648,34.45872477573754,0.8221385055349311,5.318538883552276,8726.330271147714,29.1905,1.0
Michigan,26,2022/2023,0.40545774387326056,1.0333833111653878,13.856175380806807,0.8346669133893954,2.277592697202186,13632.828019563729,11.0242,1.0
Michigan,26,2023/2024,0.3343233256360156,0.4222550791633707,24.809762846279718,1.0414880870419043,2.28417363769884,19314.469840340196,20.8278,1.0
Michigan,26,2024/2025,0.3191818302464142,0.4414550009667012,22.333643433895034,1.0636415332599067,1.396808662830617,24458.40288150636,19.6889,1.0
Minnesota,27,2021/2022,0.7279123097670787,0.22715822609268932,0.9235097520268948,1.6007498783159049,0.07690833902921038,6617.01170181223,13.235700000000001,1.0
Minnesota,27,2022/2023,0.538138127030431,0.5091119620235047,4.872544569383681,3.316388388198714,0.30112773617830274,8543.601895492122,7.998,1.0
Minnesota,27,2023/2024,0.5009412812447921,0.16201939907584073,0.8281952369872659,2.027251029839532,0.11519628736346413,9696.14835884487,16.9571,1.0
Minnesota,27,2024/2025,0.369167710211153,0.3385840524224208,1.5661492038451401,3.9797020213619327,0.03056840826514109,16284.698064805962,14.999600000000001,1.0
Mississippi,28,2021/2022,0.6720948621427393,0.07467442868145686,0.666356059961971,0.9123526487209725,0.1676485151236791,7055.437541972953,21.5027,1.0
Mississippi,28,2022/2023,0.5308887031179708,0.3036376838145138,0.7343287648823459,1.0071557626931227,0.1421876715016289,8610.840971414427,5.997800000000001,1.0
Mississippi,28,2023/2024,0.5513817212193753,0.28166731474185236,1.1386950905363722,2.5844833288832105,0.07029471782097796,8206.740599473187,12.9139,1.0
Mississippi,28,2024/2025,0.4653262474205764,0.2567838754120671,1.7133439403883106,3.8868044030555207,0.07122885512857462,10467.292724716337,16.2146,1.0
Missouri,29,2021/2022,0.5754473615477349,0.10948652853758936,0.6805806811503157,1.1565314917279936,0.1311930565558243,7904.641216789902,18.851200000000002,1.0
Missouri,29,2022/2023,0.4216643349633047,0.43306069085501026,1.3449853523236042,2.871005776869049,0.06304160413440375,12767.419561568991,9.0,1.0
Missouri,29,2023/2024,0.4173880578483113,0.18018058424003972,1.0590423303526626,3.6833201869042127,0.16435967984690167,14010.03050104966,16.6004,1.0
Missouri,29,2024/2025,0.34505706813534637,0.5704423196081813,21.993756827407466,0.9225406602082247,2.037030423604434,22138.79136378537,18.880100000000002,1.0
Montana,30,2021/2022,0.822092055732432,0.12044263527069234,0.8505080360139382,2.0528396337625083,0.12033820407972612,6103.04599658119,22.691100000000002,1.0
Montana,30,2022/2023,0.7628523488531317,0.4199920760616467,2.1732702479524457,3.071123433385248,0.08532820118549796,6188.896345336064,9.9633,1.0
Montana,30,2023/2024,0.6787258345758173,0.3069906402909744,1.278838056566121,2.941546125564098,0.04721729012705136,6665.216104062179,13.7498,1.0
Montana,30,2024/2025,0.594947700322813,0.5690908646459432,23.694825340202232,0.8960674370915233,1.99995110923002,7191.216168940659,20.259,1.0
Nebraska,31,2021/2022,0.7257489042358333,0.14277541481711256,0.9621952751029749,2.3145514897640482,0.144488367718007,6276.386139576504,18.5882,1.0
Nebraska,31,2022/2023,0.6674946772173782,0.584962919380689,12.371850616083007,1.1948083083664758,1.1448423769320932,6486.99639900776,10.779,1.0
Nebraska,31,2023/2024,0.6586309261032716,0.38912161139381835,24.22547207307576,1.2569305781577815,2.63549948578225,6841.134853929091,21.092000000000002,1.0
Nebraska,31,2024/2025,0.5119553923981504,0.5786709199216639,21.519804485740035,0.9225319706567394,2.0012344142007534,8709.01635542699,18.4018,1.0
Nevada,32,2021/2022,0.6233220586568818,0.16225735507779515,1.817999625656877,4.273278085361944,0.045599475582479045,6982.241636894119,28.6478,1.0
Nevada,32,2022/2023,0.5361955273709622,0.6082377426281894,7.945161915082228,1.7877932070648357,0.39064567300813446,8264.822466665786,8.7676,1.0
Nevada,32,2023/2024,0.6271445210446541,0.28590920789228846,1.0217754839427675,2.152078084202406,0.06702482384585631,7131.964029983106,11.984900000000001,1.0
Nevada,32,2024/2025,0.5098450600662455,0.23965032439961265,0.9016157289578067,1.9247202398918963,0.06682007590410749,9488.053510978181,13.7946,1.0
New Hampshire,33,2021/2022,0.9072285697382911,0.596020357293996,31.229547953356747,0.9158647747072701,2.5053130885099546,5957.2145140873245,28.7665,1.0
New Hampshire,33,2022/2023,0.759404189968381,1.0394175025585746,14.041510341052126,0.8351302229675516,1.7911095481807155,6135.171269281626,11.9999,1.0
New Hampshire,33,2023/2024,0.7555627562751048,0.1822768816638722,0.762713157453676,1.47489321029795,0.08292795315827209,6459.723938575096,15.2286,1.0
New Hampshire,33,2024/2025,0.5682971536189755,0.5762451036621661,22.427845944302444,0.9359665089232877,2.014683873910737,7612.484895412481,19.0368,1.0
New Jersey,34,2021/2022,0.6037205613368412,0.33909199629806364,24.762335716858324,2.176102034268749,1.4416076295703109,6989.055648431598,28.3535,1.0
New Jersey,34,2022/2023,0.4348648488474598,0.4165328056740435,2.1678595700749304,3.4654712538482935,0.16353080673294196,14536.439859864027,8.5832,1.0
New Jersey,34,2023/2024,0.3928680599027009,0.21445685302797507,0.7513994980720842,1.254523036391744,0.059184906347963674,15085.372639155485,13.8846,1.0
New Jersey,34,2024/2025,0.2036264952435588,0.3479362642147777,15.104376346953744,1.2424089384764678,0.46655758427689054,21437.78201478237,16.9128,1.0
New Mexico,35,2021/2022,0.7632605831824459,0.4256799145400044,32.54663013610829,1.1265797490036031,1.6837829252667145,6191.312608577718,30.4007,1.0
New Mexico,35,2022/2023,0.5100981804633337,0.7214180020291582,12.420426277776947,1.0055368894179644,1.8973012916846816,8534.900959519735,9.995700000000001,1.0
New Mexico,35,2023/2024,0.5860460071602027,0.30742834416742354,1.1133702031266792,2.0157376635490727,0.04540182299307329,7914.5918525449515,12.0759,1.0
New Mexico,35,2024/2025,0.47165110720806624,0.19784538890114112,0.7875474301436474,1.6394276847088223,0.07574964682169087,10266.2097107116,15.0274,1.0
New York,36,2021/2022,0.5093256010797644,0.2987633956060815,24.52674290411155,2.1886536901495717,0.5505109764907671,9169.976586852092,28.6274,1.0
New York,36,2022/2023,0.34014607433764676,0.5413627917149095,10.957615792268847,1.3595886417498155,0.7816042043831933,21260.56901397238,10.0,1.0
New York,36,2023/2024,0.31566639286318043,0.19580083831527623,0.7107592611290242,1.077082695837555,0.06271379032461497,26711.505389235113,14.024500000000002,1.0
New York,36,2024/2025,0.26642716619479234,0.26532978187707157,1.303026349183363,4.7844933445465445,0.07041577299098138,48481.34568288184,16.000700000000002,1.0
North Carolina,37,2021/2022,0.5378644614593838,0.08157962071733021,0.6527489778832576,0.887353952664325,0.25198948194994886,8738.773733137505,15.317,1.0
North Carolina,37,2022/2023,0.45014644557176964,0.3176537033631095,0.9784722274530149,1.8756730220760403,0.165542252027233,11197.826554254303,7.2202,1.0
North Carolina,37,2023/2024,0.4094237904156139,0.39279091788590736,3.1666315098787265,3.5107718143685673,0.07165959923822236,13520.50357236558,11.9879,1.0
North Carolina,37,2024/2025,0.31318361358088415,0.460782747595356,19.107029039519958,1.0901713653932523,0.8872332453167259,27198.098067758645,17.6587,1.0
North Dakota,38,2021/2022,0.8931082907138639,0.6093805808530871,9.9442499004368,1.453991881207223,0.1021286743617831,6013.248648369861,13.000300000000001,1.0
North Dakota,38,2022/2023,0.7877918212350156,0.5045279884744912,11.551813664980392,1.6733852110650442,0.8503658818062865,6267.60315788939,11.537600000000001,1.0
North Dakota,38,2023/2024,0.7687439396896382,0.18830938257605012,0.7690542154384585,1.478943236726526,0.0787521429740338,6410.3682469737105,15.058300000000001,1.0
North Dakota,38,2024/2025,0.718815870186337,0.3116868469122822,5.2767125814232125,4.581508479018592,0.0875104228112136,6225.809056366698,17.011100000000003,1.0
Ohio,39,2021/2022,0.5330365607138766,0.09377754895212097,0.7338286061807192,1.4951013129773376,0.18408663884794108,8451.707188536144,20.9557,1.0
Ohio,39,2022/2023,0.3888461459082415,0.5407844881694749,9.84945746837649,1.7177631341605655,0.7621218560660835,14418.221369365254,9.3923,1.0
Ohio,39,2023/2024,0.3553611931614608,0.1948758776743306,1.3596387011000508,3.2730801725223815,0.14054920612378466,18920.151349956785,16.1385,1.0
Ohio,39,2024/2025,0.2754987416211652,0.5998900384322815,21.982851293331024,0.9068356064087323,1.636686777344404,40911.041125278774,19.0046,1.0
Oklahoma,40,2021/2022,0.5370451039920922,0.11897905207277623,0.8278851343762841,1.8020134040933637,0.1495313694412749,8650.526836289857,19.950200000000002,1.0
Oklahoma,40,2022/2023,0.415330216197972,0.4178621169873517,1.502505406688364,2.882313650191147,0.06599847287591884,12779.63446365598,9.7466,1.0
Oklahoma,40,2023/2024,0.4721517989680979,0.44523131115098386,19.661534880071514,1.1308516443716876,1.2871991359686836,10249.031908099643,17.3697,1.0
Oklahoma,40,2024/2025,0.3981643458584915,0.7510868097268991,20.144382696867847,0.8464631217583781,1.603878331964391,13802.070531237656,17.878600000000002,1.0
Oregon,41,2021/2022,0.8414760100311447,0.700007342625948,36.492321020717654,0.7455732964820017,4.961191463498069,5985.626623058246,32.0705,1.0
Oregon,41,2022/2023,0.4691781238430307,0.672049249006138,9.980440183088353,1.2315820394301453,0.5929235609614069,9736.425364209204,9.0001,1.0
Oregon,41,2023/2024,0.5834627109455672,0.1686591324189738,0.7115278199438585,1.1363905837154915,0.07952600312447854,7723.123664167992,15.231200000000001,1.0
Oregon,41,2024/2025,0.40746467910625533,0.20437131344331083,0.8767734082232826,2.066200196918692,0.089117678998046,14544.525532555706,14.9564,1.0
Pennsylvania,42,2021/2022,0.49244986765739435,0.4698555491601954,34.62441244461626,0.8639790407109188,5.190515978156816,9331.848291434198,28.7816,1.0
Pennsylvania,42,2022/2023,0.3549076800088358,0.3286673286225515,1.0939763157552458,2.4483708934142467,0.10752857982940191,19499.556998402415,9.2445,1.0
Pennsylvania,42,2023/2024,0.3508723523406263,0.16872672572241237,0.6950197856196566,1.0708297850718915,0.0842700188392056,19659.506734398772,14.509,1.0
Pennsylvania,42,2024/2025,0.25207462700080596,0.4185980467762621,19.92702234088966,1.1461526041369274,0.8735104176548943,55877.47897274719,18.0743,1.0
Puerto Rico,72,2021/2022,0.5508037925276549,0.03703017050370316,0.6556183948663526,1.0211470631357351,0.3688787064997241,8876.1808994241,25.3196,1.0
Puerto Rico,72,2022/2023,0.4021901226317272,0.03438722753383194,0.6228196635535939,0.4860542341203711,0.5729578824658462,17202.512064732626,3.1662000000000003,1.0
Puerto Rico,72,2023/2024,0.3893331455713763,0.07873616206723587,0.5870242447579449,0.2923003867649575,0.6901244151079488,16924.37238378817,0.043300000000000005,1.0
Puerto Rico,72,2024/2025,0.3595648104469304,0.20670366817356955,0.9014128361199902,1.6249231062459946,0.0910991615466672,17715.00192442978,13.4908,1.0
Rhode Island,44,2021/2022,0.9475588484854242,0.15091801667939286,2.1781012766511356,4.113127499615637,0.06980502509594952,6160.490915466221,29.85,1.0
Rhode Island,44,2022/2023,0.8685476855705649,0.4756269104556019,3.8781342312224867,3.6496253666671445,0.13058048428387578,6308.791310775249,10.079500000000001,1.0
Rhode Island,44,2023/2024,0.7999829614826044,0.1886039993501326,0.7688046880177026,1.391391775421235,0.07473255621939175,6174.10469569161,15.0364,1.0
Rhode Island,44,2024/2025,0.610965475249777,0.471216215430333,20.051797312781222,1.0439366491235678,1.0856522248225988,7087.536033062694,18.000700000000002,1.0
South Carolina,45,2021/2022,0.6514973666033117,0.05248261548732618,0.6699789214583909,1.285306605223141,0.2059943207755503,7155.517358277392,32.6165,1.0
South Carolina,45,2022/2023,0.5220671073822545,0.2535754518489132,0.6143551364780767,0.5648695748614136,0.09713871680548401,8696.379272774313,6.3452,1.0
South Carolina,45,2023/2024,0.4743501624325052,0.33541757225503105,1.4154698985702583,2.9233897193760328,0.05825879140822179,10399.58460593361,11.9952,1.0
South Carolina,45,2024/2025,0.3747658353674933,0.4844233952833762,17.706575762944464,1.2794948331179812,0.7820908861371345,16346.569389985956,17.0454,1.0
South Dakota,46,2021/2022,0.8649730821256842,0.1631539012297807,0.7311443260068976,1.3118045241873513,0.09810910837492862,6191.742722866834,15.352200000000002,1.0
South Dakota,46,2022/2023,0.7618766081421888,0.3793743630358668,1.4967222736323762,2.6880138585831324,0.09139523257544484,6460.100336158222,9.35,1.0
South Dakota,46,2023/2024,0.7481325658697426,0.14808051695886112,0.815733799121413,1.749909184987212,0.1185406273140909,6336.110668074433,17.4629,1.0
South Dakota,46,2024/2025,0.672688690864151,0.7817238808717608,20.777017713304925,0.8305321399290634,1.5246517566597222,6593.084587472686,18.204800000000002,1.0
Tennessee,47,2021/2022,0.6626350961366271,0.09219384848991374,0.6604793175926515,0.8752493028899637,0.1550008872713838,6899.903383044815,17.9141,1.0
Tennessee,47,2022/2023,0.46769691630477855,0.3706633013497877,1.5596349988338691,2.7647984065454163,0.20275723363463605,10619.682656434456,7.5116000000000005,1.0
Tennessee,47,2023/2024,0.44540079178444525,0.22878373443439023,0.8283089088163763,1.643374960990788,0.0687272212503577,11998.928896556301,13.5477,1.0
Tennessee,47,2024/2025,0.3584055075023795,0.2241756507963428,0.9182704371070741,2.447212254080644,0.0704445615094106,21055.79593174658,15.5166,1.0
Texas,48,2021/2022,0.4288342515443305,0.2388249197010835,2.8230854941335317,6.379697343795455,0.03905795549171349,13505.470056863487,23.3077,1.0
Texas,48,2022/2023,0.3001423960508242,0.2860510824448897,1.1781826939104483,3.084559796242299,0.2810995607040456,31712.84658492039,8.0671,1.0
